customer_id,clv_12m,clv_tier,prob_alive,predicted_purchases_12m,frequency,monetary_value,expected_avg_value,segment,churn_risk_tier,return_probability
4269b7f508bcab4a6efbdef0636e4848,0.0,Bronze,1.0,0.010590467008922704,0.0,0.0,0.0,Mainstream Plus,High,0.45000383
be98f3be949f955c594fb2854597f133,0.0,Bronze,1.0,0.01188072592200655,0.0,0.0,0.0,Mainstream Buyers,Low,0.879491
fb7fd95769f1743dda7465e64f290d3b,0.0,Bronze,1.0,0.014896210610645737,0.0,0.0,0.0,Mainstream Plus,Low,0.88027114
83c0d28b5d80d2725c0c9da9fcbecf62,0.0,Bronze,1.0,0.010198562880747306,0.0,0.0,0.0,Economy Shoppers,High,0.4668137
352b302b103920d82c79aadd85ab509d,0.0,Bronze,1.0,0.013380963444222146,0.0,0.0,0.0,Mainstream Buyers,Low,0.8821925
20dbe594cf931ca16ea3b7a86e2a5ce2,0.0,Bronze,1.0,0.006919435090388132,0.0,0.0,0.0,Economy Shoppers,High,0.4821672
74e3e653fa67f92300809f4369b0f8de,0.0,Bronze,1.0,0.007248706446115362,0.0,0.0,0.0,Mid-Tier Shoppers,High,0.5063542
02b48dad02306b5e9cb7b6b73fb71a76,0.0,Bronze,1.0,0.007236392384657827,0.0,0.0,0.0,Economy Shoppers,High,0.5302611
ba7cbc60652099c65651fec5fef9d685,0.0,Bronze,1.0,0.010590467008922704,0.0,0.0,0.0,Mainstream Plus,High,0.49917772
ceb608636dee1c78b0329ee1143640d6,0.0,Bronze,1.0,0.008185503970629247,0.0,0.0,0.0,Premium Buyers,High,0.41497067
91d98668d81671694d440add6ff4db2e,0.0,Bronze,1.0,0.009631252167832848,0.0,0.0,0.0,Premium Buyers,Critical,0.34012094
cc691ea8c232416f0347dbf33005bf72,0.0,Bronze,1.0,0.007310929565628704,0.0,0.0,0.0,Mainstream Plus,Critical,0.29343197
b3fb9c5966693add36d343659bce6fec,0.0,Bronze,1.0,0.011288751237559128,0.0,0.0,0.0,Premium Buyers,Low,0.8834401
3f062616cc5dad2d8a65c7d258da1e8c,0.0,Bronze,1.0,0.006919435090388132,0.0,0.0,0.0,Economy Shoppers,High,0.43025202
a0f51bf6441cdbe1a8466b0b26a3b570,0.0,Bronze,1.0,0.008185503970629247,0.0,0.0,0.0,Mid-Tier Shoppers,High,0.45567864
56ba07126743e448497da8e3d14ad665,0.0,Bronze,1.0,0.006289184900492888,0.0,0.0,0.0,Mainstream Plus,High,0.41811422
db2213c437bec3b7db3bc07b6ea4b35f,0.0,Bronze,1.0,0.006609253619726965,0.0,0.0,0.0,Economy Shoppers,High,0.45705906
c52d49541e95efb5f54fe6b14295c3ce,0.0,Bronze,1.0,0.01342604659669194,0.0,0.0,0.0,Economy Shoppers,Low,0.8836232
2c6181c9105fc98a3d53efcc42657ad8,0.0,Bronze,1.0,0.008363858330256798,0.0,0.0,0.0,Mainstream Plus,High,0.41496253
a4b74254711f52eb7a9ee2c34b1ae99e,0.0,Bronze,1.0,0.0055364536345332465,0.0,0.0,0.0,Economy Shoppers,High,0.45595658
a692cee8697769980ec9fa9f5170fc11,0.0,Bronze,1.0,0.007412808016714124,0.0,0.0,0.0,Mid-Tier Shoppers,High,0.4382498
24bc8d666b091ed2dc91f10af9987cf9,0.0,Bronze,1.0,0.012543549988023624,0.0,0.0,0.0,Mid-Tier Shoppers,Low,0.88065356
4c0114d21b16e87469727d9e1f595074,0.0,Bronze,1.0,0.01910079087912533,0.0,0.0,0.0,Mainstream Buyers,,
9e0ac2866b34e103af7089323e2e8bda,0.0,Bronze,1.0,0.009309079920140344,0.0,0.0,0.0,Mainstream Plus,High,0.41391033
636ef8f8228cea2700e6fea673379421,0.0,Bronze,1.0,0.010672708704873902,0.0,0.0,0.0,Mainstream Plus,High,0.43124202
0c6d59647f04b19897e2fd48ae191f27,0.0,Bronze,1.0,0.010074635236579428,0.0,0.0,0.0,Mid-Tier Shoppers,High,0.4748766
8fe23a7d9bf530293236906709bb97c4,0.0,Bronze,1.0,0.012389448001505684,0.0,0.0,0.0,Premium Buyers,Low,0.8781151
f78ba3d51a74f062acca983c2face18c,0.0,Bronze,1.0,0.005804993388185375,0.0,0.0,0.0,Economy Shoppers,Critical,0.3999511
fb2a5ffc3d8318211cf1c878d8ef3013,0.0,Bronze,1.0,0.007091910949261448,0.0,0.0,0.0,Economy Shoppers,High,0.4930924
cf9ccaedb1a62b0d6debd90aa491cff9,0.0,Bronze,1.0,0.008912975689553107,0.0,0.0,0.0,Premium Buyers,High,0.47135082
b7d29eec92c3ec18bb0ef32b7b557420,0.0,Bronze,1.0,0.005371036430156503,0.0,0.0,0.0,Mainstream Plus,High,0.40686226
edaa9852dc9c501799d0062442a05a52,0.0,Bronze,1.0,0.011319984275033374,0.0,0.0,0.0,Premium Buyers,Low,0.8841382
2e3e670b12f449cee5a3acadd79487e9,0.0,Bronze,1.0,0.0099063697897789,0.0,0.0,0.0,Mid-Tier Shoppers,Critical,0.3131961
be43b87274ef2732d3ecb9f9b0b478f8,0.0,Bronze,1.0,0.008691731251845216,0.0,0.0,0.0,Mainstream Plus,High,0.42793396
dd44ef056d747fd1dcec4794c2579837,0.0,Bronze,1.0,0.006609253619726965,0.0,0.0,0.0,Mainstream Plus,High,0.41639212
7c7401a534412cfa74c30efe54616ca7,0.0,Bronze,1.0,0.009698516781043205,0.0,0.0,0.0,Mainstream Plus,High,0.4437929
79f96d2cbe80d476674fe8df8bc4d5f9,0.0,Bronze,1.0,0.008481621166994175,0.0,0.0,0.0,Premium Buyers,High,0.42389065
8c4751bbb5aacd9f0d694e8c622faacc,0.0,Bronze,1.0,0.010756315824811503,0.0,0.0,0.0,Premium Buyers,High,0.43362862
6aa43631e35adce55f5779558a44e918,0.0,Bronze,1.0,0.014672568874048825,0.0,0.0,0.0,Economy Shoppers,Low,0.88179725
35514175c242f45e81cb61bc1a973323,0.0,Bronze,1.0,0.009166321803294077,0.0,0.0,0.0,Budget Buyers,High,0.41790786
d1ee885105a18181bf52979a83068e2a,0.0,Bronze,1.0,0.011811683297519039,0.0,0.0,0.0,Mid-Tier Shoppers,Low,0.88775104
3008cf4a74a01457bd6c1a13dd303150,0.0,Bronze,1.0,0.00795461646764202,0.0,0.0,0.0,Mid-Tier Shoppers,High,0.5419548
ca96bbd1405379b80e48b64cee01ded0,0.0,Bronze,1.0,0.01356330664553794,0.0,0.0,0.0,Economy Shoppers,Low,0.882553
d9f2a8fcf629fb093b8e265d27fc8892,0.0,Bronze,1.0,0.007163402480260801,0.0,0.0,0.0,Mainstream Buyers,High,0.46714705
1a71e04ad8b32b420041b61ed45894cd,0.0,Bronze,1.0,0.01648741345631162,0.0,0.0,0.0,Economy Shoppers,Low,0.8867423
cd9acb47a7af96ec0fdbdfe23ebe4e81,0.0,Bronze,1.0,0.00855047488124152,0.0,0.0,0.0,Economy Shoppers,High,0.4396651
19476944bc8ccb01f7644e3884c862e4,0.0,Bronze,1.0,0.00865596370989436,0.0,0.0,0.0,Economy Shoppers,High,0.42587942
48e30bfb9ea502fd3f633322f09250c1,0.0,Bronze,1.0,0.008330832651270619,0.0,0.0,0.0,Mainstream Buyers,High,0.42778823
48cabebc3016b12079f4d41904c645b3,2.104276241877096,Silver,0.034058780244363665,0.021715850476016502,1.0,98.9,104.24515999472446,Premium Buyers,,
61b6dbfed29a1de3ca3562121987b249,0.0,Bronze,1.0,0.0093716969514216,0.0,0.0,0.0,Budget Buyers,High,0.42905435
c89e1a69a9e065fefa96df80fc49c666,0.0,Bronze,1.0,0.008233359242693061,0.0,0.0,0.0,Economy Shoppers,High,0.51338154
7518fa33beeab5aa7ebe84e85d36ef99,0.0,Bronze,1.0,0.007895304290653505,0.0,0.0,0.0,Budget Buyers,High,0.4498242
b60eb21003d0de2edff23983fd83e2fd,0.0,Bronze,1.0,0.007865989866253024,0.0,0.0,0.0,Mainstream Plus,High,0.4843041
b2cbce849410403be11de7f51dc04ac0,4.323660875504434,Gold,0.02808468500935178,0.02303009679430329,1.0,199.0,201.7606693849159,Mainstream Buyers,,
b7c369ee1974391cd79eb8c38e6713c5,0.0,Bronze,1.0,0.008567870315395952,0.0,0.0,0.0,Mainstream Plus,High,0.4788039
eb133f781391608caf3443da896ade64,0.0,Bronze,1.0,0.009329854738345758,0.0,0.0,0.0,Premium Buyers,High,0.4634705
00474d2582fd72663036795b7ab8cfc1,0.0,Bronze,1.0,0.004654474301653705,0.0,0.0,0.0,Economy Shoppers,Critical,0.27805567
0297d4246fd48c7ed31b81c7f99776eb,0.0,Bronze,1.0,0.01620753038192255,0.0,0.0,0.0,Mainstream Plus,Low,0.880228
3056864479a9f7e725da2e7da03f0c31,0.0,Bronze,1.0,0.009247332164877477,0.0,0.0,0.0,Mainstream Buyers,High,0.428964
d994618b15e844ee3acdc2cf9d6d881b,0.0,Bronze,1.0,0.007045059155798508,0.0,0.0,0.0,Economy Shoppers,High,0.4502012
ba5d9b2f351aa1537e733555144c88e5,0.0,Bronze,1.0,0.008138221777191184,0.0,0.0,0.0,Mainstream Buyers,High,0.47555825
9ee6de6c09270cb89824aef9d55e644c,0.0,Bronze,1.0,0.005543571292059782,0.0,0.0,0.0,Mid-Tier Shoppers,High,0.403065
b2fd080b765a476b2b2a5ae373d51e40,0.0,Bronze,1.0,0.014509641663445195,0.0,0.0,0.0,Mid-Tier Shoppers,Low,0.8878824
77c3947e076f8bee99adda6c9c26ed2d,0.0,Bronze,1.0,0.009392765780295308,0.0,0.0,0.0,Budget Buyers,High,0.40551585
30fcc8d14dbfeb74241a95b353c42cb1,0.0,Bronze,1.0,0.008413909785133032,0.0,0.0,0.0,Premium Buyers,High,0.45670623
48ed72c06c7dc2e62bb78ce1442f2f1d,0.0,Bronze,1.0,0.005579440759828825,0.0,0.0,0.0,Mainstream Plus,Medium,0.70735484
48ed72c06c7dc2e62bb78ce1442f2f1d,0.0,Bronze,1.0,0.005579440759828825,0.0,0.0,0.0,Mainstream Plus,Medium,0.70735484
31798549a2bd00104ac9b9dbe884b455,0.0,Bronze,1.0,0.009008668178834467,0.0,0.0,0.0,Mainstream Buyers,High,0.40743032
45ef11af1fdca65776516f93ce5d5cdd,0.0,Bronze,1.0,0.010841324463475115,0.0,0.0,0.0,Mid-Tier Shoppers,High,0.42233458
eed5e42231dd2c89acb4869f70b64abe,0.0,Bronze,1.0,0.005377727964867748,0.0,0.0,0.0,Economy Shoppers,Critical,0.27273822
fd2ae8c714a773f85ef1b53fbebeda1f,0.0,Bronze,1.0,0.01188072592200655,0.0,0.0,0.0,Economy Shoppers,Low,0.8837398
b72b72071e374566785cc845ec347345,0.0,Bronze,1.0,0.010784494492970354,0.0,0.0,0.0,Mainstream Plus,Critical,0.3963457
92c225f7c50be5d7a6fc60dd0b750dc7,0.0,Bronze,1.0,0.01920132300331864,0.0,0.0,0.0,Premium Buyers,,
04acb20e159d994a8fffcea71f751785,0.0,Bronze,1.0,0.008481621166994175,0.0,0.0,0.0,Economy Shoppers,,
2b470412ecfced59370259be526106ca,0.0,Bronze,1.0,0.0057125789409202135,0.0,0.0,0.0,Mainstream Plus,Critical,0.26316747
de09e0494fd726d8555108efde7df079,0.0,Bronze,1.0,0.006459728186185177,0.0,0.0,0.0,Mainstream Buyers,Critical,0.39460465
198f2f3c541f4dba5b27ebdcbbf620c9,0.0,Bronze,1.0,0.009166321803294077,0.0,0.0,0.0,Mainstream Buyers,High,0.44083625
e8181e1d84efc3d14d2d8a1827644608,0.0,Bronze,1.0,0.0060499450653593665,0.0,0.0,0.0,Mainstream Plus,Critical,0.3316049
4f3917403e70753c86947d454697fb91,0.0,Bronze,1.0,0.007708698033057992,0.0,0.0,0.0,Mid-Tier Shoppers,High,0.43111563
02a7a75320e787aa980907d0f647e508,0.0,Bronze,1.0,0.01030004637872326,0.0,0.0,0.0,Economy Shoppers,High,0.4182526
e0087603db4731f4cff40779af5576b2,0.0,Bronze,1.0,0.007680794738427523,0.0,0.0,0.0,Mainstream Buyers,High,0.43343854
53dee9b3304eaaeeb645b5a449759c51,0.0,Bronze,1.0,0.015615104396854776,0.0,0.0,0.0,Premium Buyers,Low,0.8834399
b5daf9b3e18570d7591b7d855523169c,0.0,Bronze,1.0,0.007175462116361444,0.0,0.0,0.0,Premium Buyers,High,0.41915318
3834718ee00bf352e16022c27d923ef4,0.0,Bronze,1.0,0.01530636403165382,0.0,0.0,0.0,Mainstream Buyers,Low,0.88096476
04d35bc9d1149697fc480f6fd6da8247,0.0,Bronze,1.0,0.0062525288557876545,0.0,0.0,0.0,Mainstream Plus,High,0.4107501
02d1b5b8831241174c6ef13efd35abbd,0.0,Bronze,1.0,0.011709715945082792,0.0,0.0,0.0,Premium Buyers,Low,0.8761942
f647c2942b961ad2c0a7c00c59da9083,0.0,Bronze,1.0,0.016346122634739654,0.0,0.0,0.0,Mainstream Buyers,Low,0.8818273
7b18513ebd2fce36ff6408b7805252d6,0.0,Bronze,1.0,0.016416425360291927,0.0,0.0,0.0,Premium Buyers,Low,0.8781321
b9d6a058e30a927c653a4d74412921ab,0.0,Bronze,1.0,0.005565036436345594,0.0,0.0,0.0,Mainstream Buyers,Critical,0.288572
7dcd626576af9555424051dbdb01cb5a,0.0,Bronze,1.0,0.014403221109009993,0.0,0.0,0.0,Mainstream Plus,Low,0.86824733
5e99ed9a54099501f2c12a412820fc51,0.0,Bronze,1.0,0.006401838500188841,0.0,0.0,0.0,Mainstream Buyers,High,0.5830386
a753155288fad08f8802c3b2d2b243df,0.0,Bronze,1.0,0.011846096761944373,0.0,0.0,0.0,Mid-Tier Shoppers,Low,0.8770106
1661d19b3ecbfcabf7d551f2d0ad2733,0.0,Bronze,1.0,0.011511326725340457,0.0,0.0,0.0,Mainstream Plus,Low,0.88475996
0b625a2816bc92763dff9538ee30414a,0.0,Bronze,1.0,0.011414799663503969,0.0,0.0,0.0,Mid-Tier Shoppers,Low,0.8751486
36b56d749b05761cbde563cc6c791cab,0.0,Bronze,1.0,0.006650332560676035,0.0,0.0,0.0,Premium Buyers,High,0.5008363
41bed71284d7cc85ac0654ffaffdb186,0.0,Bronze,1.0,0.011288751237559128,0.0,0.0,0.0,Mainstream Buyers,Low,0.88140553
c0ddd22ff30eb1d343b4ec3fcf1df81d,0.0,Bronze,1.0,0.008585339510633831,0.0,0.0,0.0,Budget Buyers,High,0.4146317
a75a51f163c2708a4896619f8fb0119f,0.0,Bronze,1.0,0.006354401632928599,0.0,0.0,0.0,Mid-Tier Shoppers,High,0.45568496
7ac74a5d1a7e2ab6a4a419460eee6da8,0.0,Bronze,1.0,0.011777483400892436,0.0,0.0,0.0,Mainstream Buyers,Low,0.87850565
f88197465ea7920adcdbec7375364d82,0.0,Bronze,1.0,0.00838047331936662,0.0,0.0,0.0,Mid-Tier Shoppers,High,0.4585972
71f41a260a74dcae2f3da6f20e8f1b5a,0.0,Bronze,1.0,0.012276522015031228,0.0,0.0,0.0,Premium Buyers,Low,0.8833558
65b0483ab064f876c4ae29b34d71aafb,0.0,Bronze,1.0,0.009743910807361101,0.0,0.0,0.0,Budget Buyers,High,0.42979747
220d30b547b088ca7b34fef7d7a54523,0.0,Bronze,1.0,0.013751163697220072,0.0,0.0,0.0,Mainstream Buyers,Low,0.8779369
0630f4893eec49ac76256eff922b792c,0.0,Bronze,1.0,0.007010335590873426,0.0,0.0,0.0,Premium Buyers,High,0.43030182
55e78016842a460f71bbad3a0c4e4d9f,0.0,Bronze,1.0,0.019303096462423168,0.0,0.0,0.0,Mainstream Plus,,
7e8df4633a3d714d6f33e277b12bb4e4,0.0,Bronze,1.0,0.01030004637872326,0.0,0.0,0.0,Economy Shoppers,High,0.5879096
3fc9ec2feb5971b0f7b8576581143b98,0.0,Bronze,1.0,0.014509641663445195,0.0,0.0,0.0,Mainstream Plus,Low,0.8862648
48fe9f0c3d091cf28162440c5e3f1ae5,0.0,Bronze,1.0,0.008060663061707284,0.0,0.0,0.0,Premium Buyers,High,0.55665
78617a723b4d69cf675ae0719ac052ed,0.0,Bronze,1.0,0.008481621166994175,0.0,0.0,0.0,Mainstream Plus,High,0.4351121
2e8bfe5a56818eccb5017d88820db31f,0.0,Bronze,1.0,0.0073615057617146176,0.0,0.0,0.0,Mainstream Buyers,High,0.42832693
83db3ab5b2d2d11fcf877ea14d60e827,0.0,Bronze,1.0,0.0074257489139319096,0.0,0.0,0.0,Mainstream Plus,High,0.4294886
07bd9534169742a405ad5ebb453fe651,0.0,Bronze,1.0,0.008498726340322763,0.0,0.0,0.0,Mainstream Buyers,High,0.4502649
6ecc9ffea3c99ee79b129141c425a686,0.0,Bronze,1.0,0.00804533464159714,0.0,0.0,0.0,Economy Shoppers,High,0.4542465
3da151283555f08ba83a9bafed7a269d,0.0,Bronze,1.0,0.015068968557249077,0.0,0.0,0.0,Mid-Tier Shoppers,Low,0.88714695
a2ce605ad71565602e3af6adb8bd6ebf,0.0,Bronze,1.0,0.01478345398991479,0.0,0.0,0.0,Mid-Tier Shoppers,Low,0.8905834
cbb7dd66849d5e1d4a3cbb8ee460633c,0.0,Bronze,1.0,0.017159056175152034,0.0,0.0,0.0,Economy Shoppers,,
c1f630f847fefcf231795c191cb27135,0.0,Bronze,1.0,0.011950639989493882,0.0,0.0,0.0,Budget Buyers,Low,0.8899414
6aef8b4eabee28b90344d0d4611df15d,0.0,Bronze,1.0,0.015186635228153176,0.0,0.0,0.0,Mainstream Plus,Low,0.8843088
0bb79aff5bf618a6f3bf91fd9049b9d8,0.0,Bronze,1.0,0.005364361800193682,0.0,0.0,0.0,Mainstream Plus,Critical,0.35887352
1b5d94c383719290f813751e9253d6e3,0.0,Bronze,1.0,0.014953306854407884,0.0,0.0,0.0,Mid-Tier Shoppers,Low,0.88920945
9a96f3c8f835ca51e5aed5672e0d034a,0.0,Bronze,1.0,0.01188072592200655,0.0,0.0,0.0,Mid-Tier Shoppers,Low,0.8826195
a368eb0dbd95482df5fdc748411bc55c,0.0,Bronze,1.0,0.010274476106933031,0.0,0.0,0.0,Mid-Tier Shoppers,High,0.5729832
4232d226aaa704e6fbeba6ab06ca578e,0.0,Bronze,1.0,0.014672568874048825,0.0,0.0,0.0,Mid-Tier Shoppers,Low,0.8863014
ddf999d85abba0ea3319bb99dc8d7495,0.0,Bronze,1.0,0.01050955592017196,0.0,0.0,0.0,Economy Shoppers,High,0.4717296
5d53bf7254a570bc800abdfaded5026a,0.0,Bronze,1.0,0.01700448039320335,0.0,0.0,0.0,Economy Shoppers,,
2b77197cd07fdc2b3f32e1fdbe1fcdc9,0.0,Bronze,1.0,0.006998839076888818,0.0,0.0,0.0,Budget Buyers,High,0.50130725
4a03eab27d590c8eb367f57a2fe5ec7f,0.0,Bronze,1.0,0.006243432973790153,0.0,0.0,0.0,Economy Shoppers,High,0.4457083
e557c28ccd3c3442c255d8f05d8b2b4b,0.0,Bronze,1.0,0.007822437748419318,0.0,0.0,0.0,Budget Buyers,Critical,0.2891924
a315d6e7a55b81d0e0f794bb1e08b729,0.0,Bronze,1.0,0.008602882953990896,0.0,0.0,0.0,Mainstream Buyers,Critical,0.3738413
f18d013a75e175123bdcf626f02f8212,0.0,Bronze,1.0,0.004679601903321033,0.0,0.0,0.0,Mainstream Plus,High,0.41115564
ee6f05b56e67e84814b8441091e3b960,0.0,Bronze,1.0,0.012823446261881831,0.0,0.0,0.0,Mainstream Plus,Low,0.8897492
569c1a1374856d156162de1421ad9f59,0.0,Bronze,1.0,0.008481621166994175,0.0,0.0,0.0,Mainstream Plus,High,0.43035954
5c287b027e8b08cb118ff3a2e36066f6,0.0,Bronze,1.0,0.00862050113693257,0.0,0.0,0.0,Mainstream Buyers,High,0.43893203
306ffddde392e35b10426da5eb197e26,0.0,Bronze,1.0,0.00865596370989436,0.0,0.0,0.0,Mainstream Buyers,High,0.44580275
86bc7b8a34a40c88ad0b7d0cb8de17b1,0.0,Bronze,1.0,0.010099166209539425,0.0,0.0,0.0,Mid-Tier Shoppers,High,0.55691886
b727b1a23df7aac384bf3b4ffabe70a2,0.0,Bronze,1.0,0.008464587384270422,0.0,0.0,0.0,Mainstream Buyers,High,0.4021593
02afc864fbc233378368b0c0980f576c,0.0,Bronze,1.0,0.0134714621966626,0.0,0.0,0.0,Mainstream Buyers,Low,0.88351804
57dbb262002b4a7448accfbb36ed2d0a,0.0,Bronze,1.0,0.009721158135163626,0.0,0.0,0.0,Mid-Tier Shoppers,High,0.43719202
9b8ea202f406114ad504c7a3147cffd4,0.0,Bronze,1.0,0.01772628612408987,0.0,0.0,0.0,Premium Buyers,,
b9b2aad89859ca1b04125624f2a22395,0.0,Bronze,1.0,0.018158565596968847,0.0,0.0,0.0,Economy Shoppers,,
85cdfd07a32b8c544f2718302c361301,0.0,Bronze,1.0,0.01478345398991479,0.0,0.0,0.0,Mainstream Plus,Low,0.8793697
55b0fd9cdf955584decbf774489ef0be,0.0,Bronze,1.0,0.013291778966499544,0.0,0.0,0.0,Mid-Tier Shoppers,Low,0.8800743
f66f2668857fa2ede0a1d2147fe10bde,0.0,Bronze,1.0,0.00791004640860205,0.0,0.0,0.0,Economy Shoppers,High,0.41509148
b1e982d1ef75f8260db674aeff3d1a95,0.0,Bronze,1.0,0.019303096462423168,0.0,0.0,0.0,Mainstream Plus,,
32e5a91de170f83d02e01af03c9179a0,0.0,Bronze,1.0,0.005377727964867748,0.0,0.0,0.0,Mainstream Plus,Critical,0.26739103
4ca401a8fcf817e3bbee5408eb4b2e9e,0.0,Bronze,1.0,0.01764263851274174,0.0,0.0,0.0,Mid-Tier Shoppers,,
f4f17362ea84cef21eaa45c104e816e5,0.0,Bronze,1.0,0.010645144837520914,0.0,0.0,0.0,Mainstream Plus,High,0.5006806
39f1e972486294ade1fafd1c21948ea1,0.0,Bronze,1.0,0.006189420502818224,0.0,0.0,0.0,Economy Shoppers,High,0.500711
0da69026a9d5f0e55e88753b3685c662,0.0,Bronze,1.0,0.006702423134347559,0.0,0.0,0.0,Budget Buyers,High,0.50138384
4d42f9c3b0adeb0be661997ab1595dd5,0.0,Bronze,1.0,0.012905920333697802,0.0,0.0,0.0,Mainstream Plus,Low,0.8849553
2a0fdf25de2d2485bcc958576f5d48ea,0.0,Bronze,1.0,0.012129354636638818,0.0,0.0,0.0,Mainstream Plus,Low,0.88573384
31f31efcb333fcbad2b1371c8cf0fa84,0.5237173986724284,Silver,0.022453996894896754,0.015177013654794161,1.0,29.99,37.11435328065758,Economy Shoppers,,
dc5e67641a1399fb3d2fe80769d85520,0.0,Bronze,1.0,0.0074911583159809406,0.0,0.0,0.0,Budget Buyers,High,0.50093186
762bf1c1701f2aa392bc47c82ef8ba2c,0.0,Bronze,1.0,0.01135140219501208,0.0,0.0,0.0,Mainstream Plus,Low,0.8681052
b94f060aabc0001e614ca7aca2761039,0.0,Bronze,1.0,0.008481621166994175,0.0,0.0,0.0,Mainstream Buyers,High,0.44777682
530d2038f10bff32ab518da55c93cb0a,0.0,Bronze,1.0,0.008481621166994175,0.0,0.0,0.0,Mainstream Buyers,Critical,0.36916757
8c4beb8d2a2d36985471bdf1c21c8ea3,0.0,Bronze,1.0,0.009631252167832848,0.0,0.0,0.0,Mainstream Plus,Critical,0.3837302
cd5bba0660517b2afba428633d6905e6,0.0,Bronze,1.0,0.006766047024668963,0.0,0.0,0.0,Mainstream Plus,Critical,0.3799326
51bb4e7ac0c888104aecba5a46ec01b1,0.0,Bronze,1.0,0.007261063714736806,0.0,0.0,0.0,Budget Buyers,High,0.472022
53c22abafe0ae32720fac7aff5c9309b,0.0,Bronze,1.0,0.01961612672944756,0.0,0.0,0.0,Mainstream Buyers,,
622c8e6dd2f3d6f07a232257ee86e6b9,0.0,Bronze,1.0,0.009309079920140344,0.0,0.0,0.0,Mainstream Buyers,High,0.4431561
ba7397e46515dbbd9aa50d5a80ef7a9e,0.0,Bronze,1.0,0.009521293201309552,0.0,0.0,0.0,Economy Shoppers,Critical,0.36937848
ae17c6f1f816d6367af9a06561140c16,0.0,Bronze,1.0,0.010274476106933031,0.0,0.0,0.0,Budget Buyers,High,0.53986037
53da9e04fa6b6b63403e3fb33c8222ad,0.0,Bronze,1.0,0.0061188713048297904,0.0,0.0,0.0,Budget Buyers,High,0.43572196
00e7c822a5cd0647e9251fc711276ea7,9.286473281577036,Platinum,0.09100788159387203,0.06966018130928539,1.0,139.0,143.30981460558036,Economy Shoppers,,
1f54c6618660cad09cfa77c20f05e825,0.0,Bronze,1.0,0.01266187276548984,0.0,0.0,0.0,Mid-Tier Shoppers,Low,0.88534045
c1bce0aa640fafe73edf9900e0084566,0.0,Bronze,1.0,0.007880618888777027,0.0,0.0,0.0,Economy Shoppers,High,0.5463008
93b142f17b2a53ae3629dc3e1c30b212,0.0,Bronze,1.0,0.018522311788750075,0.0,0.0,0.0,Mainstream Plus,,
40400b45ffb5a864368b93d8f64451c2,0.5251579155245422,Silver,0.027224304391315766,0.02040130838193343,1.0,20.3,27.674540233794893,Budget Buyers,,
352f63d61a5c828fb9ba41dac6beed8c,0.0,Bronze,1.0,0.007163402480260801,0.0,0.0,0.0,Economy Shoppers,High,0.42799047
171233b55272542bfb1e4d1dab2569bb,0.0,Bronze,1.0,0.006084208904515477,0.0,0.0,0.0,Premium Buyers,Critical,0.3761085
d505b6bbae97b47f93e1ce62d3dcd07c,0.0,Bronze,1.0,0.010563350484421958,0.0,0.0,0.0,Mainstream Buyers,High,0.45667696
14ef2be9e656abe8c28f416025221fb5,0.0,Bronze,1.0,0.013656529278624513,0.0,0.0,0.0,Mainstream Buyers,Low,0.8763372
5de65163f16a334e41782b7db3144ae2,0.0,Bronze,1.0,0.01478345398991479,0.0,0.0,0.0,Mainstream Plus,Low,0.8832682
236d076b6582dd0da2fdfa1c7604dd7c,0.0,Bronze,1.0,0.014195450767674108,0.0,0.0,0.0,Budget Buyers,Low,0.8855976
4bb501a36223029a5d6db635eeb86de5,0.0,Bronze,1.0,0.006798325847754176,0.0,0.0,0.0,Mainstream Plus,High,0.42422876
a237096e8b07d5d634173a9e8b6fc6aa,0.0,Bronze,1.0,0.010700424275488542,0.0,0.0,0.0,Economy Shoppers,High,0.43536338
6662991993e535704cf68b4931ffd7be,6.4218494723783275,Platinum,0.09929789959342723,0.0906558058630707,1.0,70.0,76.09133160934451,Mainstream Buyers,,
4e2c23f77a9859b498c3af636815e9f0,0.0,Bronze,1.0,0.00798461971942549,0.0,0.0,0.0,Mid-Tier Shoppers,High,0.4289285
a07ad7b210c0679a3f6f399d7be81647,0.0,Bronze,1.0,0.010074635236579428,0.0,0.0,0.0,Mainstream Buyers,High,0.49046573
c5405d705481710dc8ff8760b7a9da0d,0.0,Bronze,1.0,0.01920132300331864,0.0,0.0,0.0,Mainstream Buyers,,
c5e41a9f8916a32a52a73c9a5acabec0,0.0,Bronze,1.0,0.0061983561839399305,0.0,0.0,0.0,Economy Shoppers,High,0.48634478
682a5ec271640280d52832cdef1f1b57,0.0,Bronze,1.0,0.01861589788815913,0.0,0.0,0.0,Mainstream Buyers,,
5c4a2cb7cf6f6dba62e24f7405c61425,0.0,Bronze,1.0,0.005674951375971664,0.0,0.0,0.0,Mainstream Plus,Critical,0.34464946
bf1b0c82d25e07c1c4ce59c3b6033648,0.0,Bronze,1.0,0.009206640672122296,0.0,0.0,0.0,Economy Shoppers,High,0.41586733
9729ae176b0457bb03d974dade5f5bfa,0.0,Bronze,1.0,0.009766775657105016,0.0,0.0,0.0,Mid-Tier Shoppers,High,0.44780043
c0539d5c87fc7c97a8418adffe4b45f0,0.0,Bronze,1.0,0.01900147503529297,0.0,0.0,0.0,Economy Shoppers,,
6cfd04631cffb91e705fc81451868822,0.0,Bronze,1.0,0.008481621166994175,0.0,0.0,0.0,Economy Shoppers,High,0.44677025
