customer_id,cluster,segment,spend_tier,recency_days,frequency,monetary,avg_order_value,category_diversity,avg_review_score,tenure_days,umap_x,umap_y
a5fbb6579eacbeb02752a143bfe82405,0,Mainstream Buyers,mid-low,226,1,125.98,125.98,1,5.0,226,12.475205,17.562817
b1ad9ed44c9f38c75ddabd01eb6f6585,5,Premium Buyers,mid,262,1,144.99,144.99,1,3.0,262,15.993917,7.0879884
e038ce5f1155ad7b6235f4df7ecc77c6,2,Mainstream Plus,high,358,1,466.0,466.0,1,5.0,358,-1.0784171,-0.1597425
e04b0d3e98bf9cb1ccbe50eaa45ac459,0,Mainstream Buyers,low,603,1,34.99,34.99,1,4.0,603,13.766775,16.923195
f69122629f3b9eefba47cc225aca93ec,1,Economy Shoppers,low,327,1,79.9,79.9,1,1.0,327,9.5937,3.860621
f6680f3eef9212ee4ed6650097ec058e,5,Premium Buyers,high,348,1,249.9,249.9,1,5.0,348,20.52279,7.645571
5c197035dc0c05ebb42f00013fec810a,5,Premium Buyers,low,94,1,36.2,36.2,1,3.0,94,9.877381,6.266997
0e09f4a4b3b82f77dd0fb14effe37fc3,3,Budget Buyers,low,185,1,21.9,21.9,1,3.0,185,18.722103,10.961531
4d54b74513ea9a321781f3838c7cffb5,0,Mainstream Buyers,low,215,1,49.9,49.9,1,3.0,215,8.333813,10.18243
68c3651d6752a9bf3b7797626f200e06,2,Mainstream Plus,high,505,1,154.9,154.9,1,5.0,505,6.2779975,2.830787
91d2ecf0eb5229a6d5251f06a6a31cf2,2,Mainstream Plus,low,409,1,55.0,55.0,1,5.0,409,4.2491384,-6.655531
ab4606afb44526c3a33ce2b9c4571b64,0,Mainstream Buyers,low,162,1,27.2,27.2,1,4.0,162,4.5871263,18.483547
a9c810513a4d94b6ad72f215cc9c36ae,3,Budget Buyers,high,370,1,389.9,389.9,1,3.0,370,16.989695,12.549736
1c0b212adf187d17ce8b977f1283eea9,3,Budget Buyers,high,58,1,237.0,237.0,1,5.0,58,17.705355,10.847181
f4846cddb22290761da9718db5bd9e44,1,Economy Shoppers,mid-low,288,1,119.9,119.9,1,5.0,288,14.643349,-5.8700852
49a385b4c7bfe2a0c2e12220bb169dab,2,Mainstream Plus,high,464,1,320.0,320.0,1,5.0,464,5.3967447,-7.12962
a18b3ef134201e61ebd69aa3f2eea60f,4,Mid-Tier Shoppers,mid-low,581,1,99.9,99.9,1,5.0,581,0.54117787,11.912706
53f6dc92ef4059ea6cd863b0f69f0923,2,Mainstream Plus,mid,438,1,149.99,149.99,1,1.0,438,-2.375913,-6.712923
fc908e835a65941f82373dd643e8ef8b,0,Mainstream Buyers,mid-low,179,1,99.9,99.9,1,5.0,179,17.897453,16.810274
4a8767e3ddb2511930c15cfcf6dff50f,2,Mainstream Plus,low,251,1,18.49,18.49,1,4.0,251,4.412787,-4.4736533
1b395661662ae598efa04e058294bd16,4,Mid-Tier Shoppers,mid-low,610,1,100.0,100.0,1,5.0,610,-1.2227633,5.568339
b0d8f7648894c3e70452444a98591a4a,4,Mid-Tier Shoppers,high,257,1,329.9,329.9,1,5.0,257,-4.655365,6.9234896
288f149562c32b5c08d531af328609e3,1,Economy Shoppers,high,76,1,189.9,189.9,1,4.0,76,10.081864,-2.6024508
8ec0299fcdaf1254be462e1d305c5771,2,Mainstream Plus,low,283,1,27.99,27.99,1,3.0,283,4.478406,-4.7814746
88fa170f588384f0661664db7dd7aff2,2,Mainstream Plus,mid-low,316,1,99.0,99.0,1,5.0,316,-0.49266294,-0.70166236
6e7b0f93dfebf606621b18ba1bbca33c,4,Mid-Tier Shoppers,high,627,1,369.9,369.9,1,5.0,627,4.7364893,4.797109
3d276542cf8bf4318da2597f419334a2,0,Mainstream Buyers,mid-low,566,1,116.0,116.0,1,4.0,566,6.8389664,17.915623
0e1cf9332ab9b502f469458da2a5e7e9,5,Premium Buyers,mid-low,200,1,129.0,129.0,1,4.0,200,10.688602,1.2260826
13cccd43a240ebdf4cba52bdcb61b97b,1,Economy Shoppers,mid-low,328,1,89.9,89.9,1,3.0,328,12.677604,-6.434139
43688fad66340b74b9c7426fe3a4aba9,0,Mainstream Buyers,mid-low,326,1,98.0,98.0,1,1.0,326,-1.1342602,17.188341
7daeebe540c6e8bd905db7ddf5cdea6b,0,Mainstream Buyers,low,562,1,59.9,59.9,1,4.0,562,6.333875,17.189186
62a508a738438048026d02115a9db8dd,2,Mainstream Plus,mid-low,295,1,89.0,89.0,1,5.0,295,-0.36050254,-0.7612248
60f9275680a519d57e8a22917c30734a,2,Mainstream Plus,low,81,1,44.0,44.0,1,5.0,81,-2.2209935,-7.0400143
76531560103bd5c550f98bf6fc1c0b18,4,Mid-Tier Shoppers,low,162,1,13.99,13.99,1,5.0,162,-0.86446154,4.1711683
6043641c536c36d9c769ce087945baf3,0,Mainstream Buyers,low,428,1,59.9,59.9,1,5.0,428,5.6176896,13.081417
69c095e20533ed0e7245ab4ad0282fac,0,Mainstream Buyers,low,474,1,26.0,26.0,1,3.0,474,-0.9902574,16.668816
6995cb3bb43e00de50cdc447cea8cd74,4,Mid-Tier Shoppers,low,69,1,78.0,78.0,1,5.0,69,-0.7909011,11.592363
df2e5a56b9f2320c291ae84d0b2d6df2,4,Mid-Tier Shoppers,high,444,1,349.97,349.97,1,5.0,444,0.123101436,11.3987665
ee0ab5a9747a11f916fff4b4fc306ac0,4,Mid-Tier Shoppers,low,297,1,47.9,47.9,1,5.0,297,-0.6450059,12.30217
95c6a5a5a86b6f51425d48aaaf25a05b,2,Mainstream Plus,high,83,1,375.0,375.0,1,4.0,83,5.0148277,1.1447634
86f4aa9faf5fd1c55a84b395183c8619,1,Economy Shoppers,low,499,1,18.9,18.9,1,5.0,499,13.412716,-6.0519614
b6a93f3f5fac88882e4defc5502f6073,1,Economy Shoppers,low,307,1,79.9,79.9,1,4.0,307,11.860655,-5.365552
7411ed38e0610456949ec3dcdc833c59,4,Mid-Tier Shoppers,mid-low,68,1,116.9,116.9,1,4.0,68,-5.442738,4.9394317
cecac42920e43d56366114931e2c45ef,2,Mainstream Plus,low,443,1,25.9,25.9,1,5.0,443,2.3168297,7.9891553
ae7f48b93c1439403593193e4e061bf1,1,Economy Shoppers,low,341,1,44.9,44.9,1,5.0,341,18.743525,-2.6195383
ec6577f064f62453d106a8be58d91882,0,Mainstream Buyers,low,211,1,58.99,58.99,1,5.0,211,5.568373,19.330122
e327e6e9d4055f8fc881dbb6c9d838d7,5,Premium Buyers,mid,310,1,131.9,131.9,1,5.0,310,15.915669,6.819087
048de0c58d1e0162415cff6a34e2df65,0,Mainstream Buyers,low,142,1,33.0,33.0,1,3.0,142,12.730037,17.740206
eda858c8539027ca08677453635a374f,1,Economy Shoppers,low,223,1,15.9,15.9,1,3.0,223,13.45333,-5.0072856
159d6b06f07d8a56005d06dd7d669199,1,Economy Shoppers,mid-low,254,1,92.9,92.9,1,5.0,254,14.105827,1.8497685
58f76e4a043d24cfeaf71cb24f22854f,0,Mainstream Buyers,high,349,1,153.0,153.0,1,1.0,349,9.741109,12.592248
082bd75ec981a16dbc59f045c923e48d,4,Mid-Tier Shoppers,low,358,1,40.5,40.5,1,4.0,358,-0.13997066,12.457672
c63b6fb69abc3e3b303a299ccbbe56dd,2,Mainstream Plus,low,319,1,50.7,50.7,1,4.0,319,-1.9525232,-6.3044252
0cf14158e95def517e2268fb9fb799ca,5,Premium Buyers,low,184,1,12.88,12.88,1,4.0,184,17.088003,3.612144
74dfb907a60cfa132eb67a88446eea41,1,Economy Shoppers,low,482,1,49.8,49.8,1,5.0,482,12.322764,-5.1761646
40a38cd4a86f1d51e4a83fd9d4ea8806,1,Economy Shoppers,mid-low,61,1,89.9,89.9,1,5.0,61,19.187986,-1.9801228
2428ce92c7cecc70052fdbe27248797e,0,Mainstream Buyers,high,154,1,174.99,174.99,1,5.0,154,5.305583,17.698109
8ea42c1486fc37fb10dfb10210ea1e5a,3,Budget Buyers,low,541,1,79.9,79.9,1,4.0,541,17.122934,12.321118
04509e3fc8b310f74b4ee514f0c1899d,4,Mid-Tier Shoppers,low,367,1,33.9,33.9,1,5.0,367,0.15894601,11.999068
a871b98f29f12889ac15859d049e289d,2,Mainstream Plus,high,411,1,180.0,180.0,1,5.0,411,-2.4749224,-6.1852098
330a38d1e37020a112bfd9ef8e5fefcc,4,Mid-Tier Shoppers,high,276,1,248.99,248.99,1,5.0,276,-3.3191836,9.003379
560dc36db8afa12a1eb66f16ebc91f69,5,Premium Buyers,mid-low,257,1,99.99,99.99,1,5.0,257,20.52152,7.6017857
a47edaa032738bb960410036a140f2e4,4,Mid-Tier Shoppers,low,78,1,22.5,22.5,1,5.0,78,-0.6417119,4.35312
82189789fcc0955a1f54c4b48c171652,4,Mid-Tier Shoppers,mid,92,1,141.38,141.38,1,5.0,92,-0.6398803,11.171028
6724e5d010a374b2048e209baefe6784,0,Mainstream Buyers,low,79,1,69.5,69.5,1,4.0,79,5.452479,19.378538
c5c571939091a3ed365ad5d8d89602d2,1,Economy Shoppers,low,437,1,59.9,59.9,1,5.0,437,13.641625,1.8880639
6d92f68ebcc8f9931a3cf051fde4dc8e,4,Mid-Tier Shoppers,mid-low,515,1,84.99,84.99,1,4.0,515,-5.1203904,5.282953
4f3f9a69495d193e02589bb1ca6a3421,4,Mid-Tier Shoppers,high,56,1,548.06,548.06,1,4.0,56,-0.9145233,11.299768
d8fd572ce0ee17f76fae769f2511170e,2,Mainstream Plus,high,282,1,597.9,597.9,1,5.0,282,5.88477,-6.5675106
ee251ea5871653264ba1f639bb6f84bc,3,Budget Buyers,low,289,1,23.7,23.7,1,5.0,289,18.349802,10.721422
bfa622c5b6ee7f16225494a05952cb73,2,Mainstream Plus,low,329,1,69.9,69.9,1,5.0,329,5.221822,-5.7322273
aad1444f5011eff5c501ed9598fb5265,5,Premium Buyers,mid-low,548,1,98.0,98.0,1,5.0,548,18.405193,2.9938667
6e2f9669ec885545110930d8103b5517,0,Mainstream Buyers,mid-low,602,1,119.9,119.9,1,1.0,602,8.620756,9.821542
3cc48db026d3e3415d16d08ee5eadb0a,3,Budget Buyers,low,610,1,29.9,29.9,1,5.0,610,15.22174,14.135316
8ba8dede2ae41568b572c86c79f3a5bd,1,Economy Shoppers,high,187,1,225.0,225.0,1,5.0,187,19.487995,-2.4999514
87c95d378327768be6c40fae1c060ddd,2,Mainstream Plus,mid,103,1,144.9,144.9,1,1.0,103,-2.4092503,-6.881556
3e38ba46dc9a8071d7a77f3a0479ef58,1,Economy Shoppers,mid-low,198,1,99.9,99.9,1,4.0,198,9.638263,4.4729
d08871ff234e5960aa646002ef26f0d7,1,Economy Shoppers,low,221,1,39.0,39.0,1,4.0,221,18.570707,-2.3331738
034ecc550de79becac426a8ed79722f9,4,Mid-Tier Shoppers,low,276,1,9.9,9.9,1,5.0,276,12.089904,12.062177
b61886a49fa36917b1b64687c871e8f3,5,Premium Buyers,low,351,1,40.0,40.0,1,5.0,351,17.579546,3.54265
616617689934126938904b188e5ac4f2,4,Mid-Tier Shoppers,high,186,1,599.9,599.9,1,1.0,186,4.7824464,4.7185044
ed918a8f711b7bbd736fdb39bda8f783,4,Mid-Tier Shoppers,mid-low,424,1,94.8,94.8,2,5.0,424,-9.579571,6.7022624
3cd215d1f5e1965177ecbce1f46dbdad,0,Mainstream Buyers,low,183,1,52.0,52.0,1,5.0,183,5.0788627,19.01322
cc9661b0777a96ce8c731f6921839215,2,Mainstream Plus,high,499,1,279.9,279.9,1,5.0,499,4.9989324,-7.3651195
bb033b43dc2c1e3fb26312d16e38bf50,4,Mid-Tier Shoppers,mid-low,225,1,120.0,120.0,1,1.0,225,5.721606,7.608751
f9d02ecfae118c9abd105ad3f91c307a,2,Mainstream Plus,low,456,1,29.99,29.99,1,5.0,456,4.888914,-4.626934
46e753fafc19f9fccaf24a44d0aa38d1,4,Mid-Tier Shoppers,high,446,1,300.98,300.98,1,5.0,446,-5.216939,5.2697015
a91ee281fe051e32cc4fe913d0688574,1,Economy Shoppers,low,258,1,24.9,24.9,1,5.0,258,15.455369,-3.2029786
8981025c96d3fc1d524de6477fbe878a,1,Economy Shoppers,mid-low,336,1,110.0,110.0,1,3.0,336,13.750243,1.5493265
211b6b842344829a0e56b92942cd83c9,2,Mainstream Plus,low,527,1,54.9,54.9,1,5.0,527,5.56695,-5.3566566
edb85175262b80e62db167322a8501bd,0,Mainstream Buyers,low,76,1,70.0,70.0,1,5.0,76,12.212357,17.54147
eb64a744cdfb85bda26e1b9926c14f49,2,Mainstream Plus,low,328,1,42.99,42.99,1,1.0,328,2.7752025,7.225605
7f2a66ad36459534aeadd9b1985bef2b,2,Mainstream Plus,mid-low,468,1,89.8,89.8,1,5.0,468,5.590794,-5.552952
f6268d33d76b777b9a9c8a2c7c781214,2,Mainstream Plus,low,187,1,60.98,60.98,1,4.0,187,-5.5875335,1.1493802
a3a4dcea8bf35b152eb89c42e403f258,2,Mainstream Plus,high,233,1,260.0,260.0,1,3.0,233,-0.94252187,-0.29487637
0b17547070772a7ce777870c5aefd09a,2,Mainstream Plus,high,278,1,668.0,668.0,1,5.0,278,-2.921068,-6.9031386
07ea600bb145c172bb93190abb2081b9,2,Mainstream Plus,low,347,1,29.0,29.0,1,4.0,347,-2.11055,-6.7497144
f5a2891493b5b415942b5e2e98ebaf11,2,Mainstream Plus,low,575,1,19.99,19.99,1,5.0,575,4.9685826,-5.566246
090ad6d0d50a83c661a31538f2642cdf,0,Mainstream Buyers,high,398,1,299.0,299.0,1,5.0,398,0.10286793,11.456558
cb544b0c548dbf3e9e52914472d56415,2,Mainstream Plus,low,739,1,62.9,62.9,1,5.0,739,5.9326606,0.08894966
731934bcb47e6a5956ab77fbed6ad0c5,2,Mainstream Plus,low,210,1,34.99,34.99,1,5.0,210,4.5550613,-5.6113486
dbe4a02a9b2165a9b01e2e84ff17d5b2,1,Economy Shoppers,mid-low,156,1,109.9,109.9,1,1.0,156,9.231743,4.433062
2b7ad07995895014a1e35e4edd819807,2,Mainstream Plus,low,181,1,19.49,19.49,1,1.0,181,0.4839386,-0.53697735
b08eed69a3c73eee40d52bed298482ef,5,Premium Buyers,low,329,1,40.0,40.0,1,5.0,329,17.835228,3.2278943
11f0c49caade1b82c30832ba7cb8fb5c,2,Mainstream Plus,low,218,1,54.99,54.99,1,1.0,218,3.0673597,6.9869094
fb6f8e0cb2c65dfada05252697877460,5,Premium Buyers,mid-low,255,1,116.9,116.9,1,5.0,255,10.682337,6.677312
c6ad98f73419be6655a1f88f97e8c5d2,2,Mainstream Plus,high,219,1,179.7,179.7,1,4.0,219,1.2547632,-0.26308623
a87c62f5866a4732f56ab5c819317f9e,3,Budget Buyers,mid-low,570,1,119.7,119.7,1,4.0,570,17.818111,11.3580265
70e6d8407a54a97e0985316f11f46ee6,4,Mid-Tier Shoppers,mid,551,1,134.9,134.9,1,5.0,551,-5.1090837,5.2848954
4d024b48611b802e9b45a04d4476a754,0,Mainstream Buyers,mid-low,315,1,118.9,118.9,1,5.0,315,6.337581,18.753939
9a6e18e7ee795e46395603eb78abf0a8,0,Mainstream Buyers,low,59,1,74.99,74.99,1,5.0,59,8.423083,8.360826
243907f3216ccf9f3202f7d779dc5d98,1,Economy Shoppers,mid-low,155,1,86.9,86.9,1,4.0,155,14.44543,-5.615442
5c3ec0fc7ea0606ad69573c8dc8c01ca,2,Mainstream Plus,low,269,1,69.9,69.9,1,5.0,269,-0.49180043,-0.7847069
98fa62e348f4aa8f69b6965d1808fb38,1,Economy Shoppers,high,587,1,163.99,163.99,1,5.0,587,12.94227,-6.772701
1548e950e70b53845e4f50d6c639292d,0,Mainstream Buyers,low,213,1,56.97,56.97,1,5.0,213,14.616404,14.551165
8cef967d36f3b60c0e6571f382cb25db,4,Mid-Tier Shoppers,mid-low,307,1,129.9,129.9,1,5.0,307,-0.62690306,5.2321496
485467dcaa4890765980aed75761bece,1,Economy Shoppers,mid,326,1,139.98,139.98,1,5.0,326,19.201263,-2.523563
6037a47bede28d1b7157a6cefb512efc,2,Mainstream Plus,low,164,1,22.5,22.5,1,1.0,164,-0.63789207,1.0863031
e5f4af2cd45b5712ea48e82ebe27f4c7,2,Mainstream Plus,high,239,1,159.9,159.9,1,5.0,239,5.5479693,-6.3591156
56d173fa525c87c279927cc4a62eba2f,0,Mainstream Buyers,mid-low,81,1,110.0,110.0,1,5.0,81,17.958735,16.770887
4685b8cfb7cdc5093ae2d972b5d0ba05,0,Mainstream Buyers,low,71,1,29.99,29.99,1,5.0,71,14.683046,14.5499325
6ed6d62704239c4b7d93196611b6a021,0,Mainstream Buyers,high,204,1,330.0,330.0,1,5.0,204,6.803249,19.269028
381aee1e9f4b0395a780330fab335b03,2,Mainstream Plus,low,427,1,79.9,79.9,1,4.0,427,5.7454057,-5.924689
01945b2f58c2f472fb2a5a582f8042c0,1,Economy Shoppers,mid-low,291,1,128.8,128.8,1,3.0,291,18.981205,-2.3816648
7fe06ae17a9df0fb725a1a4e212dd6de,5,Premium Buyers,high,81,1,399.0,399.0,1,5.0,81,11.018015,0.949609
ed6cec44e7aa2ff410c1c576f0db1d35,0,Mainstream Buyers,low,574,1,69.8,69.8,1,5.0,574,5.7882814,12.996645
5fa2153b4ba64216d026039216f631d3,0,Mainstream Buyers,mid-low,177,1,89.9,89.9,1,5.0,177,12.071464,17.119314
1e9eb73e80e3c263a07ff3f7eb7b4e05,0,Mainstream Buyers,mid-low,156,1,110.0,110.0,1,4.0,156,5.186775,17.379368
6f9a964fa04ebecf999971e89b370a1e,0,Mainstream Buyers,low,450,1,34.99,34.99,1,4.0,450,6.224509,17.902042
601b800732110a9e3695e9c454bfa828,5,Premium Buyers,mid-low,322,1,95.0,95.0,1,5.0,322,18.267538,4.148709
5ab2d7b7f6367cc87d0987b752db4f65,1,Economy Shoppers,high,327,1,240.0,240.0,1,1.0,327,9.655346,3.891813
b7c037214d8880173cd7d21e78733150,2,Mainstream Plus,high,522,1,218.0,218.0,1,5.0,522,-5.2249746,0.536391
2e271b89e49e36d89b51f78aa7900850,4,Mid-Tier Shoppers,low,61,1,42.99,42.99,1,3.0,61,-5.1846333,4.921409
7b9c62c11a289126729179b8a781c2a2,3,Budget Buyers,low,287,1,18.9,18.9,1,5.0,287,18.703205,10.768283
a467bc7fd76fd535a481eb469b97c404,2,Mainstream Plus,low,170,1,49.9,49.9,1,5.0,170,4.5222588,-6.477367
a81eecabd9afa9b7ab654422b6e79f3c,2,Mainstream Plus,low,519,1,69.9,69.9,1,5.0,519,-0.23004434,0.21214557
4e6cbbded5283922cf0ae536c8785239,2,Mainstream Plus,low,213,1,58.0,58.0,1,5.0,213,6.4530673,2.8005397
804751ae168c4c4d6d5178553e544300,2,Mainstream Plus,low,387,1,70.9,70.9,1,5.0,387,2.9853437,7.0692344
77bb7694429ede1d9dd9a1cadc22755d,2,Mainstream Plus,low,287,1,59.0,59.0,1,5.0,287,6.459639,2.8239698
770eb9ce225c3301e8a8811d27c5da10,4,Mid-Tier Shoppers,low,84,1,71.6,71.6,1,4.0,84,-0.14353414,4.6594915
fb3ccb2a75623bfc0465582ad7183f84,2,Mainstream Plus,low,177,1,59.99,59.99,1,5.0,177,5.1825733,-5.7074976
01509d555b8b6775f5847912d8c52d46,1,Economy Shoppers,low,176,1,44.9,44.9,1,4.0,176,12.087233,-4.4440713
8e993fed68917a4e01069b16d9fb2e3d,1,Economy Shoppers,low,168,1,43.0,43.0,1,5.0,168,14.202648,-4.8057437
b371ddfaecd1d84938c3f6d65f420aca,2,Mainstream Plus,mid-low,156,1,109.0,109.0,1,1.0,156,0.039318804,-0.2030808
41c6c34fa28c9c468324a035899bfb97,5,Premium Buyers,low,132,1,59.9,59.9,1,3.0,132,18.157148,4.2517776
c90229cbe0e29073647f84cbaf3d21fb,0,Mainstream Buyers,low,161,1,78.9,78.9,1,4.0,161,5.6225147,18.630924
03e17eb5a208cef3b62b88f7956495b6,2,Mainstream Plus,high,396,1,589.99,589.99,1,5.0,396,6.9497724,0.71932983
4d1a0b50db4696068aa1ce1e933c22a2,5,Premium Buyers,low,353,1,40.0,40.0,1,5.0,353,17.820913,3.1565652
ba64b72b127eb80d74296a6ab97dfe16,1,Economy Shoppers,low,64,1,68.5,68.5,1,5.0,64,14.738249,-5.0567455
59f8f1c3c80bd5f4c57ffbcb291c0307,0,Mainstream Buyers,low,112,1,49.9,49.9,1,5.0,112,12.814106,18.148882
1f90b2cc130733e64c99940da0940b50,2,Mainstream Plus,low,322,1,14.03,14.03,1,4.0,322,2.680282,7.317146
fdaa2462e375d8c6e2a00da969ac30c5,1,Economy Shoppers,high,420,1,180.0,180.0,1,5.0,420,15.556604,-3.3040936
e69ebee136e7b65b641c6839b5f5e743,1,Economy Shoppers,low,339,1,16.0,16.0,1,5.0,339,12.561857,-4.3459554
c34f4cc207de4898f1bd24ee8766d739,1,Economy Shoppers,low,181,1,44.9,44.9,1,5.0,181,14.51213,-4.9277587
a32e9c8f717ff0098cb8f36ac6ba6362,1,Economy Shoppers,mid,301,1,149.9,149.9,1,5.0,301,14.593766,-5.9499264
0f89df2a98faa7a79f0b852836e99bc2,0,Mainstream Buyers,high,263,1,325.0,325.0,1,4.0,263,-1.2029966,17.649942
740fc4d00dc70b82415979d52f127b2a,5,Premium Buyers,low,182,1,79.9,79.9,1,2.0,182,9.936029,6.2764683
4a438a83f19e019e648366017858bad5,2,Mainstream Plus,high,102,1,1399.0,1399.0,1,5.0,102,-2.972343,-7.02106
5609249b15221c011b00969d55035f06,1,Economy Shoppers,mid,88,1,149.0,149.0,1,4.0,88,19.324268,-2.1087942
b5e8f9d5c96ed06fc4ee7132f45b45cd,1,Economy Shoppers,low,531,1,34.76,34.76,1,2.0,531,13.525584,-6.061561
55b8bcae96b7f292a286a258dbb3ce2a,4,Mid-Tier Shoppers,low,569,1,12.5,12.5,1,4.0,569,0.30216688,12.803728
cdf8889ca31eac7fb11e9181738cb465,5,Premium Buyers,low,392,1,43.9,43.9,1,4.0,392,17.744299,3.4167013
c65121f92dcf3a7d5a7b612ea1756bdc,0,Mainstream Buyers,high,59,1,295.0,295.0,1,4.0,59,11.902999,16.82677
0e957415e6f5c063ba77fd99df8da5b3,2,Mainstream Plus,mid-low,61,1,110.65,110.65,1,5.0,61,-2.6568491,-7.188502
57b1ec1572b6fd9579082b0bda9fd30c,4,Mid-Tier Shoppers,low,222,1,24.9,24.9,1,4.0,222,-5.0167623,13.16267
692dd6534618720df0e4d0e06ef0a72f,3,Budget Buyers,low,406,1,35.0,35.0,1,4.0,406,17.390139,12.570544
1aab1a510808c79a43bac12447ce6ad3,2,Mainstream Plus,high,518,1,899.99,899.99,1,4.0,518,5.371518,0.8036524
f8c3d249c98f91b25409df45d4a095e3,2,Mainstream Plus,mid-low,267,1,109.0,109.0,1,4.0,267,-0.20767784,-0.6262511
dac766eabb1289d59cb88e34b1489db1,2,Mainstream Plus,high,207,1,237.0,237.0,1,5.0,207,-2.7884502,-7.07151
2ae02d89d070e76870a0cae2a307f488,2,Mainstream Plus,mid,292,1,149.0,149.0,1,1.0,292,-2.3456848,-6.6576657
ba782bf15a4782b63af55d710f1864e6,0,Mainstream Buyers,low,532,1,64.99,64.99,1,5.0,532,6.3183455,17.163765
ed01365fc6f6e098879c03ae23b0d743,1,Economy Shoppers,low,143,1,47.9,47.9,1,5.0,143,12.193399,-6.268047
20880149166c1e70a7e235e486e3ff00,2,Mainstream Plus,low,116,1,41.99,41.99,1,5.0,116,-6.1208816,0.28403363
7a33b68891edd3370f13fc2adbb312ac,0,Mainstream Buyers,high,547,1,151.74,151.74,1,1.0,547,8.739678,9.871167
43b55482f2fcf1aa507f493fa60ad3d2,0,Mainstream Buyers,low,585,1,43.99,43.99,1,5.0,585,17.155691,16.75682
3b948253b335dedfe40495c177e2addc,4,Mid-Tier Shoppers,high,274,1,379.0,379.0,1,4.0,274,-0.84052145,11.39353
68e5402f252403e82e5b759009377b08,0,Mainstream Buyers,mid-low,231,1,82.49,82.49,1,1.0,231,8.768209,9.860719
a955b91ca219905e5cbca783a0801f21,4,Mid-Tier Shoppers,low,589,1,79.99,79.99,1,3.0,589,0.51389885,11.865013
b6396dd49ed131970c391e605925f13b,5,Premium Buyers,low,241,1,40.0,40.0,1,4.0,241,17.629646,3.799299
59bb5484a2585a90377524f59eda659c,0,Mainstream Buyers,mid-low,144,1,99.8,99.8,1,2.0,144,6.840737,12.2567835
04802886a43fe74bd00496abf197b3a6,4,Mid-Tier Shoppers,low,98,1,14.99,14.99,1,1.0,98,6.2790174,8.673116
f85cc0ce9a08512570a38e27d2322a32,1,Economy Shoppers,high,375,1,599.96,599.96,1,4.0,375,22.01702,0.9660859
9a480b9c9decf04f8d95b4da30cc6141,5,Premium Buyers,low,191,1,34.2,34.2,1,2.0,191,9.936219,6.317406
0acec272a98f593837867858c336bc2c,2,Mainstream Plus,low,258,1,67.77,67.77,1,4.0,258,-0.3348273,-0.70633644
7f3cc28958971d79bf8485cd942e17ef,1,Economy Shoppers,low,288,1,52.0,52.0,1,5.0,288,13.0439825,-5.0449233
34f4621d799ac14523b39ac5ae2eaadf,0,Mainstream Buyers,low,553,1,20.9,20.9,1,4.0,553,6.0318203,17.087084
ac7f2420ab4a76a90d70be194cce22cf,2,Mainstream Plus,low,105,1,69.99,69.99,1,5.0,105,4.832341,-5.9895163
68ef3f0fabac344deef591634499b96d,1,Economy Shoppers,mid-low,360,1,109.9,109.9,1,5.0,360,12.759257,-5.5157056
15c256d6576cae5d8a1e6bc20c3e5cd5,0,Mainstream Buyers,low,60,1,49.9,49.9,1,4.0,60,17.71933,16.691261
9ec2c81dc030f60a772531d121ec6344,0,Mainstream Buyers,high,435,1,225.75,225.75,1,5.0,435,6.8078895,18.155764
b723d39f6b1c1b75dffd42720df76389,2,Mainstream Plus,mid-low,542,1,129.0,129.0,1,5.0,542,6.4659367,6.0486097
c37938b10e5cd1cbbd5cbce1b6563f92,3,Budget Buyers,low,70,1,49.0,49.0,1,5.0,70,17.125753,13.080923
504c02c15eb920cfb1752ca9da131257,1,Economy Shoppers,low,527,1,59.33,59.33,1,5.0,527,12.932115,-5.929598
9a2f1f5c553900bf20b428c047bf35dd,1,Economy Shoppers,mid-low,436,1,115.0,115.0,1,4.0,436,12.749684,-6.854742
09bc7297c4f07c5be96e0c5708c0deaa,5,Premium Buyers,mid-low,192,1,89.99,89.99,1,3.0,192,16.281742,7.224058
daf9d3ac77b9b0540ad7bf5825a39c1b,4,Mid-Tier Shoppers,low,609,1,62.9,62.9,1,4.0,609,-2.9705088,8.686118
8001a46c331af9144942c30dc5b12141,2,Mainstream Plus,low,318,1,24.99,24.99,1,4.0,318,2.6865585,7.3512797
3b6a37d37f885df51402d44154c76bd0,2,Mainstream Plus,low,325,1,41.5,41.5,1,5.0,325,0.029751578,-0.56000376
89fc2ea4c9fe75920b11289d16083e2d,5,Premium Buyers,high,229,1,196.0,196.0,1,4.0,229,9.684899,6.363975
e24fceba7ac4b1b1cd1884f05ba68e9d,1,Economy Shoppers,mid-low,107,1,108.99,108.99,1,5.0,107,15.5253315,-3.3098233
64567be7188b03c43b27b97a4d0596fb,2,Mainstream Plus,low,350,1,49.0,49.0,1,5.0,350,4.1169105,-6.6899214
1173ec1c9a13bf9c879db707701d6f51,0,Mainstream Buyers,mid-low,316,1,119.0,119.0,1,3.0,316,7.6005898,9.400588
c905b50d1a1fadcba284eab7fa52fb25,0,Mainstream Buyers,mid-low,320,1,125.5,125.5,1,5.0,320,-1.1377466,17.419704
daf74012e80df98bd7589a26389a44e7,2,Mainstream Plus,low,227,1,79.0,79.0,1,5.0,227,-0.6205017,-1.0204483
367537806bf94a7b8bc3941789d41247,0,Mainstream Buyers,high,609,1,230.0,230.0,1,1.0,609,4.0338693,10.716783
